关键词,店铺名称,地理位置,产品名称,产品价格,付款人数,店铺链接,图片地址,商品链接,商品ID,店铺类型,当前页面网址,当前时间,页码
粽子,禾乡缘,浙江嘉兴,五芳斋粽子礼盒装蛋黄肉粽大肉粽官方旗舰店端午团购礼品嘉兴特产,69.9,2269人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=2655252291,https://g-search2.alicdn.com/img/bao/uploaded/i4/i3/2655252291/O1CN01LMnJdI1SnJzWLLh8r_!!2655252291.jpg_460x460Q90.jpg_.webp,https://item.taobao.com/item.htm?id=617716972484&ns=1&abbucket=3#detail,6.17717E+11,淘宝,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306,16:36.7,1
粽子,魔与天使,四川成都,端午节粽子礼盒装送礼嘉兴多口味鲍鱼蛋黄鲜肉粽高端提篮双层团购,239,851人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=790875008,https://g-search3.alicdn.com/img/bao/uploaded/i4/i4/790875008/O1CN01NGVFnz1mri6b1rdBW_!!790875008.jpg_460x460Q90.jpg_.webp,https://item.taobao.com/item.htm?id=618956969007&ns=1&abbucket=3#detail,6.18957E+11,淘宝,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306,16:37.8,1
粽子,味禧魔方旗舰店,浙江嘉兴,味禧魔方粽子竹篮礼盒装咸蛋黄鲜肉粽端午特产送礼品团购嘉兴粽子,49.9,5000+人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=3488671416,https://g-search3.alicdn.com/img/bao/uploaded/i4/i2/3488671416/O1CN01g2zAzN1MKZR7472YZ_!!0-item_pic.jpg_460x460Q90.jpg_.webp,https://detail.tmall.com/item.htm?id=613393799505&ns=1&abbucket=3,6.13394E+11,天猫,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306,16:38.9,1
粽子,百草味旗舰店,浙江杭州,【百草味-经典龙腾粽1460g】蛋黄肉甜粽子嘉兴粽端午整箱礼盒,78,3812人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=628189716,https://g-search2.alicdn.com/img/bao/uploaded/i4/i2/628189716/O1CN01z6oWEy2LdymKvnqse_!!628189716-0-lubanu-s.jpg_460x460Q90.jpg_.webp,https://detail.tmall.com/item.htm?id=606543826910&ns=1&abbucket=3,6.06544E+11,天猫,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306,16:40.0,1
粽子,本本食品专营店,浙江嘉兴,正品嘉兴五芳斋粽子买就送木盒礼盒团购端午节礼品送礼蛋黄鲜肉粽,99.9,1031人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=2200640669185,https://g-search3.alicdn.com/img/bao/uploaded/i4/i3/2200640669185/O1CN01lmVbYp2HimTEUN1kx_!!0-item_pic.jpg_460x460Q90.jpg_.webp,https://detail.tmall.com/item.htm?id=618235052269&ns=1&abbucket=3,6.18235E+11,天猫,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306,16:41.1,1
粽子,润宝食品专营店,浙江嘉兴,五芳斋粽子礼盒装咸鸭蛋黄鲜肉粽嘉兴特产棕端午节送礼品厂家批发,39.9,5000+人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=1746603119,https://g-search3.alicdn.com/img/bao/uploaded/i4/i3/1746603119/O1CN01LPjaaT1YuXw7GKPiH_!!0-item_pic.jpg_460x460Q90.jpg_.webp,https://detail.tmall.com/item.htm?id=617513061146&ns=1&abbucket=3,6.17513E+11,天猫,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306,16:42.2,1
粽子,宏盛食品专营店,浙江嘉兴,嘉兴粽子肉粽粽子礼盒装蛋黄肉粽甜粽大肉粽端午节棕子散装礼品,19.9,1.5万+人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=2453218455,https://g-search1.alicdn.com/img/bao/uploaded/i4/i4/2453218455/O1CN01NsG2OU2CKRLLkg4Oi_!!0-item_pic.jpg_460x460Q90.jpg_.webp,https://detail.tmall.com/item.htm?id=570639084587&ns=1&abbucket=3,5.70639E+11,天猫,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306,16:43.3,1
粽子,liyan15854786720,上海,吴越斋粽子新鲜大肉粽全家福250g*10只手工现做现售散装早餐速食,96,2538人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=1125760920,https://g-search3.alicdn.com/img/bao/uploaded/i4/i3/1125760920/O1CN01cxW9ky1IfOyktMzHB_!!1125760920.jpg_460x460Q90.jpg_.webp,https://item.taobao.com/item.htm?id=608758710363&ns=1&abbucket=3#detail,6.08759E+11,淘宝,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&s=44&ntoffset=4,18:20.5,2
粽子,枫泾古镇粽子,上海,枫泾阿婆粽美味五花大肉粽一份10只端午嘉兴真空鲜肉粽枫泾棕子,75,1867人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=1867677875,https://g-search3.alicdn.com/img/bao/uploaded/i4/i3/1867677875/O1CN01282nU2EuaN1ryok_!!1867677875.jpg_460x460Q90.jpg_.webp,https://item.taobao.com/item.htm?id=530116783375&ns=1&abbucket=3#detail,5.30117E+11,淘宝,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&s=44&ntoffset=4,18:21.6,2
粽子,粽月年旗舰店,浙江嘉兴,粽月年嘉兴粽子礼盒装蛋黄鲜肉粽豆沙甜粽散装端午节送人礼品定制,45.9,4909人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=2200735690242,https://g-search1.alicdn.com/img/bao/uploaded/i4/i3/2200735690242/O1CN01HRgNpF1DesSJqf1a4_!!0-item_pic.jpg_460x460Q90.jpg_.webp,https://detail.tmall.com/item.htm?id=592229995001&ns=1&abbucket=3,5.9223E+11,天猫,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&s=44&ntoffset=4,18:22.7,2
粽子,广州酒家旗舰店,广东广州,广州酒家风味肉粽子礼盒1kg蛋黄肉粽10只装端午节日送礼手信,98,2191人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=1023528406,https://g-search3.alicdn.com/img/bao/uploaded/i4/i3/1023528406/O1CN01VLPHNI2Bxzw2L8cXr_!!1023528406-0-lubanu-s.jpg_460x460Q90.jpg_.webp,https://detail.tmall.com/item.htm?id=618449302687&ns=1&abbucket=3,6.18449E+11,天猫,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&s=44&ntoffset=4,18:23.8,2
粽子,七街八巷旗舰店,山东青岛,粽子礼盒装蛋黄板栗肉粽大黄米蜜枣豆沙八宝组合甜棕子端午节礼品,88.9,420人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=2200746035394,https://g-search1.alicdn.com/img/bao/uploaded/i4/i1/2200746035394/O1CN01PG3jyi1piUykYhk1L_!!2200746035394-0-lubanu-s.jpg_460x460Q90.jpg_.webp,https://detail.tmall.com/item.htm?id=618715380502&ns=1&abbucket=3,6.18715E+11,天猫,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&s=44&ntoffset=4,18:24.9,2
粽子,五芳斋官方旗舰店,浙江嘉兴,五芳斋粽子礼盒蛋黄肉粽端午节送礼团购肉粽豆沙棕子嘉兴特产粽子,89.9,7.5万+人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=190903296,https://g-search2.alicdn.com/img/bao/uploaded/i4/i1/190903296/O1CN01ZIYey61aDc2cCzhC8_!!190903296-0-pixelsss.jpg_460x460Q90.jpg_.webp,https://detail.tmall.com/item.htm?id=618664325125&ns=1&abbucket=3,6.18664E+11,天猫,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&s=44&ntoffset=4,18:26.0,2
粽子,五芳斋官方旗舰店,浙江嘉兴,五芳斋粽子礼盒蛋黄肉粽豆沙粽大肉棕子浙江特产新鲜嘉兴粽子肉粽,89.9,10万+人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=190903296,https://g-search3.alicdn.com/img/bao/uploaded/i4/i4/190903296/O1CN01TbtXdJ1aDc2Pe7DCQ_!!190903296-0-lubanu-s.jpg_460x460Q90.jpg_.webp,https://detail.tmall.com/item.htm?id=606617846672&ns=1&abbucket=3,6.06618E+11,天猫,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&s=44&ntoffset=4,18:27.1,2
粽子,北京稻香村旗舰店,北京,北京稻香村小枣粽鲜肉粽蜜枣甜粽子端午节礼品礼盒装高档送礼长辈,159,6000+人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=2208354929,https://g-search1.alicdn.com/img/bao/uploaded/i4/i3/2208354929/O1CN01AHWRXY1mHWocEJThj_!!2208354929.jpg_460x460Q90.jpg_.webp,https://detail.tmall.com/item.htm?id=612581209110&ns=1&abbucket=3,6.12581E+11,天猫,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&s=44&ntoffset=4,18:28.2,2
粽子,北京稻香村旗舰店,北京,北京稻香村粽子端午节礼盒礼品散装小枣粽子速食蜜枣甜粽子肉粽,59,7000+人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=2208354929,https://g-search1.alicdn.com/img/bao/uploaded/i4/i4/2208354929/O1CN0118tuyq1mHWofcHORC_!!2208354929.jpg_460x460Q90.jpg_.webp,https://detail.tmall.com/item.htm?id=610928242204&ns=1&abbucket=3,6.10928E+11,天猫,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&s=44&ntoffset=4,18:29.2,2
粽子,五芳斋浙江专卖店,浙江嘉兴,【百亿补贴】五芳斋新鲜粽子礼盒装大肉粽豆沙嘉兴端午送礼咸鸭蛋,89.9,1.5万+人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=2455222931,https://g-search3.alicdn.com/img/bao/uploaded/i4/i3/2455222931/O1CN01lduvw41XWRTWhnVry_!!2455222931-0-lubanu-s.jpg_460x460Q90.jpg_.webp,https://detail.tmall.com/item.htm?id=616665962511&ns=1&abbucket=3,6.16666E+11,天猫,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&s=44&ntoffset=4,18:30.3,2
粽子,五芳斋浙江专卖店,浙江嘉兴,【第二件0元】五芳斋粽子礼盒装鲜肉棕子端午节嘉兴团购礼咸粽子,89.9,879人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=2455222931,https://g-search2.alicdn.com/img/bao/uploaded/i4/i4/2455222931/O1CN01SoapR11XWRTZb8Jq4_!!2455222931-0-lubanu-s.jpg_460x460Q90.jpg_.webp,https://detail.tmall.com/item.htm?id=568586839221&ns=1&abbucket=3,5.68587E+11,天猫,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&s=44&ntoffset=4,18:31.4,2
粽子,稻香村食品旗舰店,北京,稻香私房肉粽甜粽糯米粽子礼盒装送礼竹篮咸鸭蛋端午节特产团购,99.9,3570人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=1692258071,https://g-search2.alicdn.com/img/bao/uploaded/i4/i4/1692258071/O1CN01gY5VzA29UZFrnGFWh_!!0-item_pic.jpg_460x460Q90.jpg_.webp,https://detail.tmall.com/item.htm?id=619094815574&ns=1&abbucket=3,6.19095E+11,天猫,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&s=44&ntoffset=4,18:32.5,2
粽子,润之禧旗舰店,浙江嘉兴,润之禧粽子礼盒装高端竹篮蛋黄鲜肉棕子端午节礼品送礼团购批发,59.9,3612人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=1743116853,https://g.alicdn.com/s.gif,https://detail.tmall.com/item.htm?id=617259998265&ns=1&abbucket=3,6.1726E+11,天猫,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&s=44&ntoffset=4,18:33.5,2
粽子,七星供销社集市商城,浙江嘉兴,五芳斋粽子鸭蛋礼盒装嘉兴特产真空新鲜肉粽子送礼早餐团购端午节,129,80人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=2760575892,https://g.alicdn.com/s.gif,https://item.taobao.com/item.htm?id=618012865579&ns=1&abbucket=3#detail,6.18013E+11,淘宝,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&s=44&ntoffset=4,18:34.6,2
粽子,八记旗舰店,广东汕头,八记潮汕特产豆沙蛋黄肉粽咸甜双拼粽子潮汕特色双拼粽子560g*2袋,58,2784人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=2711012687,https://g.alicdn.com/s.gif,https://detail.tmall.com/item.htm?id=568582375189&ns=1&abbucket=3,5.68582E+11,天猫,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&s=44&ntoffset=4,18:35.7,2
粽子,鼎禾食品专营店,浙江金华,湖州诸老大真空经典洗沙豆沙粽子130g*10只甜粽子散装棕子嘉兴产,59.9,3653人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=1759428802,https://g.alicdn.com/s.gif,https://detail.tmall.com/item.htm?id=589420827657&ns=1&abbucket=3,5.89421E+11,天猫,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&s=44&ntoffset=4,18:36.8,2
粽子,旭美食品专营店,浙江湖州,诸老大粽子双层竹篮礼盒装嘉兴产蛋黄鲜肉粽端午节送礼品棕子团购,89.9,987人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=2112581784,https://g.alicdn.com/s.gif,https://detail.tmall.com/item.htm?id=617719550947&ns=1&abbucket=3,6.1772E+11,天猫,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&s=44&ntoffset=4,18:37.9,2
粽子,集采食品专营店,浙江嘉兴,鲜肉粽嘉兴粽子蛋黄肉粽咸散装端午节大甜粽送礼品团购批发礼盒装,39.9,5.5万+人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=4288131428,https://g.alicdn.com/s.gif,https://detail.tmall.com/item.htm?id=613159798768&ns=1&abbucket=3,6.1316E+11,天猫,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&s=44&ntoffset=4,18:39.0,2
粽子,cc的特产店,上海,嘉兴粽子双蛋黄肉粽枫泾粽子现做250g*4个粽子阿婆粽五花肉包邮,39.9,7500+人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=3206621408,https://g.alicdn.com/s.gif,https://item.taobao.com/item.htm?id=548929884878&ns=1&abbucket=3#detail,5.4893E+11,淘宝,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&s=44&ntoffset=4,18:40.1,2
粽子,天猫超市,上海,五芳斋100克*10只五芳豆沙粽浙江特产新鲜散装嘉兴粽子,54.9,4066人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=725677994,https://g.alicdn.com/s.gif,https://detail.tmall.com/item.htm?id=617065459191&ns=1&abbucket=3,6.17065E+11,天猫,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&s=44&ntoffset=4,18:41.1,2
粽子,乐微旗舰店,浙江嘉兴,嘉兴粽子大肉粽子鲜肉粽蛋黄肉粽礼盒装端午节散装农家手工棕礼品,19.9,6.0万+人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=2091267827,https://g.alicdn.com/s.gif,https://detail.tmall.com/item.htm?id=591744396015&ns=1&abbucket=3,5.91744E+11,天猫,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&s=44&ntoffset=4,18:42.2,2
粽子,小肉包的小菜包,浙江嘉兴,三珍斋竹篮粽子礼盒装嘉兴特产蛋黄鲜肉棕子端午节礼品团购送礼,79.9,1916人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=698922071,https://g.alicdn.com/s.gif,https://item.taobao.com/item.htm?id=618550378738&ns=1&abbucket=3#detail,6.1855E+11,淘宝,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&s=44&ntoffset=4,18:43.3,2
粽子,yotime旗舰店,浙江温州,端午节送礼网红水晶粽子礼盒装甜粽子绿豆糕点高档伴手礼品团购,138,955人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=2013696569,https://g.alicdn.com/s.gif,https://detail.tmall.com/item.htm?id=615129676057&ns=1&abbucket=3,6.1513E+11,天猫,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&s=44&ntoffset=4,18:44.4,2
粽子,天猫超市,上海,五芳斋福雅五芳粽子礼盒端午咸甜粽子绿豆糕咸鸭蛋送礼,99.9,2761人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=725677994,https://g.alicdn.com/s.gif,https://detail.tmall.com/item.htm?id=615159770257&ns=1&abbucket=3,6.1516E+11,天猫,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&s=44&ntoffset=4,18:45.5,2
粽子,臻味德旗舰店,浙江嘉兴,臻味德嘉兴粽子竹篮礼盒装农家手工蛋黄鲜肉棕甜粽端午节送礼品,38.9,1.0万+人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=2206682460190,https://g.alicdn.com/s.gif,https://detail.tmall.com/item.htm?id=615905266582&ns=1&abbucket=3,6.15905E+11,天猫,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&s=44&ntoffset=4,18:46.5,2
粽子,五芳斋润韬专卖店,浙江嘉兴,五芳斋粽子肉粽礼盒装蛋黄鲜肉棕子嘉兴特产端午节送礼品厂家批发,39.9,3860人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=2206707117844,https://g.alicdn.com/s.gif,https://detail.tmall.com/item.htm?id=617329208690&ns=1&abbucket=3,6.17329E+11,天猫,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&s=44&ntoffset=4,18:47.6,2
粽子,guofeng11122,贵州黔西南,贵州特产余家兴义贞丰粽板栗鲜肉灰粽子农家手工肉粽粑咸味散装,126.8,2105人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=1649689343,https://g.alicdn.com/s.gif,https://item.taobao.com/item.htm?id=530901959014&ns=1&abbucket=3#detail,5.30902E+11,淘宝,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&s=44&ntoffset=4,18:48.7,2
